T=2.00000e+00  B=0.00000e+00  ns=16384  E_exact=-1.74556e+00  M_exact=9.11319e-01
     E           M        
-1.75098e+00  9.11377e-01
-1.77563e+00  9.26758e-01
-1.74854e+00  9.14307e-01
-1.74170e+00  9.09058e-01
-1.74976e+00  9.10400e-01
-1.74438e+00  9.12598e-01
-1.76099e+00  9.18091e-01
-1.74976e+00  9.17480e-01
-1.77075e+00  9.22363e-01
-1.76538e+00  9.15527e-01
-1.71826e+00  9.00146e-01
-1.75439e+00  9.16748e-01
-1.75415e+00  9.11499e-01
-1.73828e+00  9.07959e-01
-1.74341e+00  9.14673e-01
-1.74487e+00  9.10278e-01
-1.73267e+00  9.00513e-01
-1.72290e+00  9.01489e-01
-1.75415e+00  9.03809e-01
-1.74243e+00  9.08325e-01
-1.74414e+00  9.15161e-01
-1.73169e+00  9.11377e-01
-1.74268e+00  9.11499e-01
-1.74609e+00  9.12964e-01
-1.74780e+00  9.16626e-01
-1.76270e+00  9.18701e-01
-1.77319e+00  9.20532e-01
-1.73926e+00  9.07959e-01
-1.76953e+00  9.25903e-01
-1.74731e+00  9.13208e-01
-1.72485e+00  9.02344e-01
-1.74780e+00  9.12964e-01
-1.74951e+00  9.13208e-01
-1.72583e+00  9.05762e-01
-1.74072e+00  9.11011e-01
-1.75830e+00  9.17847e-01
-1.73413e+00  9.06128e-01
-1.73828e+00  9.06006e-01
-1.72241e+00  9.00879e-01
-1.75098e+00  9.13574e-01
-1.74609e+00  9.11133e-01
-1.74805e+00  9.07471e-01
-1.73145e+00  8.98315e-01
-1.73364e+00  9.07959e-01
-1.73608e+00  9.09546e-01
-1.75439e+00  9.17480e-01
-1.74780e+00  9.07349e-01
-1.74390e+00  9.12964e-01
-1.74951e+00  9.16504e-01
-1.72705e+00  9.00024e-01
-1.74243e+00  9.07715e-01
-1.73145e+00  9.05151e-01
-1.74365e+00  9.10400e-01
-1.75220e+00  9.18823e-01
-1.72827e+00  9.00879e-01
-1.74487e+00  9.09546e-01
-1.73779e+00  9.10278e-01
-1.72949e+00  9.04419e-01
-1.73657e+00  9.06860e-01
-1.73633e+00  9.11621e-01
-1.75195e+00  9.14185e-01
-1.76001e+00  9.20898e-01
-1.76221e+00  9.16626e-01
-1.75464e+00  9.13330e-01
-1.77100e+00  9.21631e-01
-1.73779e+00  9.06982e-01
-1.74243e+00  9.11133e-01
-1.74902e+00  9.11255e-01
-1.73267e+00  9.05762e-01
-1.75171e+00  9.10645e-01
-1.74585e+00  9.08936e-01
-1.73022e+00  9.04785e-01
