T=2.20000e+00  B=0.00000e+00  Ns=40000  E_exact=-1.54649e+00  M_exact=7.84755e-01
     E           M        
-1.54510e+00  -7.88600e-01
-1.55110e+00  -7.88600e-01
-1.55110e+00  -7.99700e-01
-1.54500e+00  -7.90650e-01
-1.54840e+00  -7.98400e-01
-1.54950e+00  -7.96100e-01
-1.56560e+00  -8.00000e-01
-1.53290e+00  -7.84550e-01
-1.55740e+00  -7.95050e-01
-1.53100e+00  -7.75050e-01
-1.54990e+00  -7.85250e-01
-1.54080e+00  -7.90900e-01
-1.56070e+00  -7.97050e-01
-1.54450e+00  -7.95900e-01
-1.54200e+00  -7.94900e-01
-1.57680e+00  -8.24350e-01
-1.53690e+00  -7.74850e-01
-1.54870e+00  -7.83850e-01
-1.54420e+00  -7.80100e-01
-1.55260e+00  -7.74200e-01
-1.54350e+00  -7.78400e-01
-1.54600e+00  -7.79900e-01
-1.56070e+00  -7.90350e-01
-1.56200e+00  -8.01050e-01
-1.55060e+00  -8.01250e-01
-1.55720e+00  -8.11300e-01
-1.55720e+00  -8.05350e-01
-1.54860e+00  -7.79250e-01
-1.55420e+00  -8.01200e-01
-1.55830e+00  -8.06500e-01
-1.56250e+00  -8.02700e-01
-1.54230e+00  -7.90050e-01
-1.54690e+00  -7.98800e-01
-1.54860e+00  -7.91200e-01
-1.56310e+00  -7.98900e-01
-1.55140e+00  -7.99900e-01
-1.55240e+00  -7.96800e-01
-1.55560e+00  -7.85400e-01
-1.52740e+00  -7.66600e-01
-1.52830e+00  -7.79050e-01
-1.54460e+00  -7.81850e-01
-1.56810e+00  -7.82950e-01
-1.55440e+00  -7.83850e-01
-1.53970e+00  -7.77350e-01
-1.52350e+00  -7.64500e-01
-1.56000e+00  -7.82600e-01
-1.54130e+00  -7.79250e-01
-1.52390e+00  -7.61900e-01
-1.54440e+00  -7.84650e-01
-1.55250e+00  -8.01350e-01
-1.56790e+00  -8.03750e-01
-1.55080e+00  -7.96600e-01
-1.54540e+00  -7.82700e-01
-1.53870e+00  -7.74200e-01
-1.54360e+00  -7.79350e-01
-1.53700e+00  -7.84050e-01
-1.55370e+00  -7.87200e-01
-1.54610e+00  -7.74300e-01
-1.54570e+00  -7.77450e-01
-1.54710e+00  -7.90650e-01
-1.52430e+00  -7.60700e-01
-1.54650e+00  -7.60100e-01
-1.53700e+00  -7.67000e-01
-1.54330e+00  -7.77900e-01
-1.54080e+00  -7.93550e-01
-1.54870e+00  -7.86700e-01
-1.56080e+00  -8.01900e-01
-1.54950e+00  -7.97850e-01
-1.56170e+00  -8.02800e-01
-1.54860e+00  -7.92950e-01
-1.54490e+00  -7.86800e-01
-1.56730e+00  -7.94700e-01
-1.55050e+00  -7.91150e-01
-1.55390e+00  -8.01200e-01
-1.56900e+00  -8.14600e-01
-1.58180e+00  -8.18450e-01
-1.54430e+00  -7.96400e-01
-1.55520e+00  -7.98100e-01
-1.54490e+00  -7.96650e-01
-1.56030e+00  -8.06300e-01
-1.54200e+00  -7.89750e-01
-1.54510e+00  -7.83400e-01
-1.53940e+00  -7.72300e-01
-1.56190e+00  -7.91750e-01
-1.53690e+00  -7.74600e-01
-1.52470e+00  -7.81650e-01
-1.57200e+00  -7.98150e-01
-1.54470e+00  -7.67150e-01
-1.53550e+00  -7.79800e-01
-1.54630e+00  -7.87400e-01
-1.53610e+00  -7.72250e-01
-1.54680e+00  -7.79000e-01
-1.55900e+00  -8.00050e-01
-1.55120e+00  -7.82300e-01
-1.53530e+00  -7.76950e-01
-1.54450e+00  -7.86150e-01
-1.54770e+00  -7.79050e-01
-1.54430e+00  -7.76150e-01
-1.54210e+00  -7.69850e-01
-1.53970e+00  -7.73050e-01
-1.54190e+00  -7.84050e-01
-1.56120e+00  -7.94700e-01
-1.54340e+00  -7.91950e-01
-1.54470e+00  -7.85200e-01
-1.55190e+00  -7.93900e-01
-1.54400e+00  -7.89950e-01
-1.56240e+00  -8.08950e-01
-1.56000e+00  -8.08000e-01
-1.55860e+00  -8.09250e-01
-1.55420e+00  -8.06250e-01
-1.55930e+00  -8.10600e-01
-1.55900e+00  -8.04950e-01
-1.55180e+00  -8.04500e-01
-1.55110e+00  -7.92050e-01
